id,item_id,item_code,created_at,updated_at
10759,24239,VX212EGXCC,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10760,24213,VX212EZ2A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10761,8845,VX212EZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10762,24199,VX212FA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10763,24130,VX212FAAXCC,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10764,8846,VX212FABXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10765,24089,VX212FABXNBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10766,24125,VX212FAK,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10767,8847,VX212FAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10768,24087,VX212HA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10769,24210,VX212HAHXBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10770,24109,VX212HAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10771,24171,VX212HGH,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10772,24132,VX212HGKXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10773,24050,VX212JAHXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10774,24181,VX212JAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10775,24240,VX212JAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10776,24225,VX212JAXNBA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10777,24053,VX212KAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10778,24059,VX212LAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10779,24041,VX212LAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10780,24224,VX212LGHXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10781,24233,VX212MA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10782,24036,VX212MACXNBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10783,24188,VX212MAHXCB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10784,24103,VX212MAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10785,24099,VX212MFHXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10786,24163,VX212MFXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10787,24120,VX212MFZXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10788,24119,VX212MGKXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10789,24064,VX212MGKXCB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10790,24154,VX212MZ2AA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10791,8868,VX212NA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10792,24051,VX212NACXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10793,24083,VX212NAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10794,24201,VX212NF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10795,24192,VX212NGA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10796,24222,VX213AA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10797,8851,VX213AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10798,24168,VX213AGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10799,24142,VX213BA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10800,24156,VX213BAZXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10801,24117,VX213BZ2AXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10802,24176,VX213DZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10803,24161,VX213EA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10804,8854,VX213EAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10805,24234,VX213EAXNBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10806,8855,VX213EGAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10807,24113,VX213EZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10808,24141,VX213EZ3AAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10809,24129,VX213FABXNBA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10810,8856,VX213FAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10811,24128,VX213FGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10812,24146,VX213FZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10813,24147,VX213HFXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10814,8869,VX213HGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10815,24124,VX213JGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10816,24180,VX213KGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10817,24070,VX213LG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10818,24063,VX213MAZXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10819,24203,VX213MG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10820,24097,VX213NFXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10821,8879,VX220AA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10822,8880,VX220AAAXCC,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10823,8881,VX220AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10824,8882,VX220AAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10825,24223,VX220AF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10826,8883,VX220AFXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10827,24032,VX220AFZXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10828,8884,VX220AG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10829,8885,VX220AGA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10830,24049,VX220AGAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10831,8886,VX220AGB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10832,24242,VX220AGLXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10833,8887,VX220AGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10834,24061,VX220AGXCA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10835,24055,VX220AGXCC,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10836,8888,VX220AGXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10837,24162,VX220AGXNBA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10838,24214,VX220AGXNBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10839,8890,VX220AZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10840,24173,VX220AZ2AXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10841,24226,VX220AZ3AA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10842,8891,VX220AZ3AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10843,24205,VX220AZ3AAXCA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10844,24092,VX220AZ3AAXCC,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10845,24044,VX220AZ3AXNBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10846,24114,VX220BA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10847,24136,VX220BAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10848,8892,VX220DA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10849,24038,VX220DABXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10850,24174,VX220DABXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10851,24065,VX220DAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10852,24160,VX220DF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10853,24207,VX220DG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10854,8893,VX220DGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10855,24040,VX220DGXBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10856,33053,VX220DGXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10857,24043,VX220DZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10858,24123,VX220DZ2AXBC,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10859,24202,VX220EA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10860,24183,VX220EG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10861,24237,VX222AAAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10862,24071,VX222AABXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10863,24151,VX222AACXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10864,8894,VX222AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10865,8895,VX222AAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10866,24149,VX222AF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10867,24107,VX222AFBXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10868,24182,VX222AFXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10869,24091,VX222AGA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10870,8897,VX222AGAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10871,24157,VX222AGB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10872,24191,VX222AGBXBA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10873,24211,VX222AGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10874,24153,VX222AZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10875,24216,VX222AZ2AXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10876,24208,VX222AZ3AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10877,24069,VX222BGAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10878,8900,VX222DAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10879,8902,VX222DG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10880,24230,VX222DGB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10881,24127,VX222DZ2AXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10882,24062,VX222HA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10883,24054,VX222HAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10884,24058,VX222HAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10885,24212,VX222HFH,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10886,24140,VX222HFHXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10887,24045,VX222HFHXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10888,24231,VX222HGAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10889,8911,VX222HGKXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10890,24215,VX222HZ2AHXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10891,24039,VX222HZ3AGXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10892,24179,VX222LFH,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10893,24189,VX223AGAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10894,24101,VX223AZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10895,24131,VX223DFXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10896,24167,VX223DZ3AAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10897,24081,VX223HFB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10898,24042,VX223HFZXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10899,24111,VX223JFXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10900,24232,VX223JFXNBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10901,24164,VX223MFXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10902,8917,VX230AA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10903,8918,VX230AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10904,8919,VX230AF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10905,24148,VX230AG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10906,24075,VX230AGA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10907,8920,VX230AGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10908,24133,VX230AZ2A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10909,24060,VX230AZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10910,8921,VX230DA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10911,8922,VX230DAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10912,24033,VX230DAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10913,24057,VX230DF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10914,8923,VX230DFXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10915,8924,VX230DG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10916,24104,VX230DGA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10917,8925,VX230DGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10918,24034,VX230DGXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10919,24143,VX230DZ2A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10920,8927,VX230DZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10921,24093,VX230EA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10922,24178,VX230EAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10923,24190,VX230EG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10924,24074,VX230EZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10925,24086,VX230FA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10926,24235,VX230FAA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10927,8928,VX230FAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10928,24204,VX230FZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10929,8929,VX230GA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10930,24152,VX230GAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10931,24193,VX230GF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10932,24100,VX230GFE,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10933,24108,VX230GG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10934,24110,VX230GGA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10935,24068,VX230GGXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10936,24194,VX232AA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10937,24126,VX232AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10938,24080,VX232AFXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10939,24165,VX232AGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10940,8930,VX232AZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10941,24116,VX232AZ3AA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10942,24158,VX232BZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10943,8931,VX232DA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10944,8932,VX232DAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10945,24085,VX232DAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10946,24106,VX232DGAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10947,8933,VX232DGXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10948,24135,VX232DZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10949,24118,VX232DZ2AZXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10950,24229,VX232DZ3AA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10951,8935,VX232DZ3AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10952,24082,VX232DZ3AXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10953,8936,VX232EA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10954,24052,VX232EGXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10955,24139,VX232FF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10956,8937,VX232GA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10957,24227,VX232GG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10958,24105,VX232GZ3AAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10959,24077,VX232HAHXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10960,24121,VX232HAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10961,8943,VX232HFHXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10962,24197,VX232HFXCA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10963,24150,VX232HFXCC,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10964,24177,VX232KAXBB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10965,24236,VX232LGKXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10966,24186,VX232LZ2AHXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10967,24241,VX232LZ3AAXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10968,8944,VX232MZ2AHXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10969,8945,VX232PAAXNB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10970,24184,VX233DA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10971,24209,VX233HABXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10972,24159,VX233JZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10973,24079,VX233MA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10974,24244,VX233MZ2AXB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10975,24187,VX233NG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10976,24047,VX233PFB,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10977,8857,VX210HA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10978,8858,VX210HF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10979,8859,VX210HG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10980,8860,VX210JA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10981,8861,VX210JF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10982,8862,VX210JG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10983,25123,VX210JZ2A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10984,25112,VX210KA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10985,25120,VX210KF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10986,25119,VX210KG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10987,25144,VX210KZ2A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10988,8863,VX210LA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10989,25141,VX210LF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10990,25140,VX210LG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10991,25136,VX210LZ2A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10992,8864,VX210MA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10993,25116,VX210MF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10994,8866,VX210MG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10995,25131,VX210MZ2A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10996,25114,VX210NA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10997,25118,VX210NF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10998,25126,VX210NG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
10999,8906,VX220HA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
11000,25127,VX220HF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
11001,8907,VX220HG,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
11002,25134,VX220HZ2A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
11003,8908,VX220HZ3A,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
11004,25124,VX220JA,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
11005,25132,VX220JF,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
